participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
L41_408,3,779.6,829.5,828.3333333333334,773.5,A,1,0.0697616477036791,0.0014533676604932672,answer_B,B,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,4,713.0,720.5,771.3333333333334,776.25,B,0,0.08486847622508595,0.006597154278366314,answer_D,D,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,5,749.625,744.0,709.6666666666666,742.5,A,1,0.05425819318519362,0.007638014681961556,answer_A,A,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,6,730.5,748.5,783.5,753.0,A,1,0.07030343226662245,0.04045763554966009,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,7,746.6666666666666,735.0,719.25,770.0,A,1,0.0683290791282152,0.03141566856469669,answer_D,D,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,8,734.5,749.2,683.6666666666666,653.3333333333334,A,1,0.135947341676416,0.020845889318254398,answer_B,B,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,9,734.2,710.25,799.5,740.3333333333334,A,1,0.11962671104732013,0.07930435559626259,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,10,734.5,687.5,743.3333333333334,758.5,A,1,0.09713275950521576,0.020749016701818335,answer_D,D,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,11,740.3333333333334,751.8,647.6,674.5,A,1,0.148104279436673,0.01629810368720895,answer_B,B,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,12,733.0,717.0,716.0,763.5,A,1,0.06485748421232292,0.04164533196791261,answer_D,D,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,13,659.25,662.5,706.125,658.4285714285714,C,0,0.07102165083459079,0.06495915125005816,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,14,730.8,628.0,615.0,683.0,A,1,0.1743450767841011,0.07196627521830766,answer_A,A,False,matching,False,0.15,mean_min_fix_pupil_size
L41_408,15,795.0,695.3333333333334,738.2,719.6,D,0,0.13522681018497573,0.07706571389805972,answer_A,A,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,16,685.3333333333334,643.8571428571429,740.4,762.3333333333334,A,1,0.16734375420377195,0.03098011784013568,answer_D,D,False,mismatch,True,0.15,mean_min_fix_pupil_size
L41_408,17,642.0,685.75,679.0,715.5,A,1,0.10799889797042887,0.0437138396546974,answer_D,D,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,18,711.0,705.6666666666666,766.0,682.75,A,1,0.11621346517376764,0.076777664679366,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,19,764.5,728.25,771.0,739.0,A,1,0.05694779785196903,0.008658729497960203,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,20,695.3333333333334,703.5,786.0,726.5,A,1,0.12457064346233106,0.0817494847721548,answer_C,C,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,21,837.5,765.5,789.0,769.0,B,0,0.09111040809870294,0.061372983233154065,answer_A,A,True,uniform,False,0.15,mean_min_fix_pupil_size
L41_408,22,770.0,694.0,720.0,,A,1,0.1043956043956044,0.06868131868131869,answer_A,A,True,uniform,False,0.15,mean_min_fix_pupil_size
