participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
l10_338,3,1560.4233333333334,1496.89,1516.066,1582.6925,B,0,0.05575146120641705,0.014469725025679956,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,4,1522.665,1616.6975,1535.3049999999998,1500.91,D,0,0.07499703469027791,0.05271895624336358,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,5,1718.0,1689.3333333333333,1652.0,1591.75,B,0,0.07592748048563518,0.017240299199378594,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,6,1572.2075,1606.665,1583.5566666666666,1572.5,B,0,0.021757149349867753,0.014591060278890263,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,7,1336.875,1583.642857142857,1376.6,1436.5,A,1,0.1721550778522411,0.10265271304019587,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,8,1371.875,1475.2,1428.547142857143,1368.4575,C,0,0.07564918056043939,0.03306321674740969,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,10,1449.1666666666667,1407.5,1383.0,1587.5,A,1,0.1403769699396505,0.09495752652804387,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,11,1452.3325,1366.0,1534.0,1333.3333333333333,A,1,0.14117373236409286,0.057455012231783474,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,12,1445.983,1373.875,1224.9,1289.0,A,1,0.16579904825078293,0.054076694143228805,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,13,1447.8,1390.0,1458.67,1284.0,A,1,0.12520092393651436,0.007791458425544886,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,14,1471.0,1529.0,1541.0,1372.0,A,1,0.11432437003213258,0.008117706747843734,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,15,1454.8522222222225,1325.2777777777778,1362.6666666666667,1305.8333333333333,A,1,0.10939916190960976,0.06767613550970117,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,16,1307.25,1302.5,1317.2216666666666,1392.25,C,0,0.06749107717200481,0.05642053520988197,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,17,1417.3744444444444,1353.386,1396.6277777777775,1429.0,C,0,0.054044856787991105,0.008309327440432144,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,18,1277.6666666666667,1391.375,1259.0,1338.3,A,1,0.10054417915029566,0.040312614227776745,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,19,1380.89,1368.0,1256.5,1203.0,A,1,0.13661803359579455,0.009899412294394313,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,20,1317.9166666666667,1310.925,1433.0,1332.0,A,1,0.09052916829532448,0.07490023344524079,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,21,1333.5,1305.0,1366.1666666666667,1426.0,A,1,0.08912349619445126,0.04407070955069967,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,22,1349.25,1395.0,1298.0,1343.5,A,1,0.072041962586455,0.03397855451886924,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,23,1261.0,1218.6666666666667,1293.0,1343.6,A,1,0.09767538830397152,0.039560095903262725,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,24,1173.5,1339.5,1328.3333333333333,1224.25,B,0,0.13108065869347066,0.008817674831789753,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,26,1293.0,1362.5,1333.0,1356.0,B,0,0.052016091308822156,0.004864814295069698,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,27,1351.2,1399.0,1221.0,1291.0,A,1,0.13530462544183042,0.03633461289954768,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,28,1160.5,1337.034,1173.5625,1266.0833333333333,A,1,0.1430241603177037,0.057482748501599186,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,29,1248.47875,1207.2571428571428,1296.8333333333333,1132.8333333333333,A,1,0.13427757324136289,0.03959107381156855,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,30,1152.2,1185.9166666666667,1232.8333333333333,1177.7,A,1,0.06792105826568243,0.039520003930941655,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,31,1251.75,1202.5,1159.8333333333333,1123.1666666666667,A,1,0.10857213221454072,0.04158530793181698,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,32,1236.125,1424.6666666666667,1248.375,1164.5,C,0,0.2051113593062217,0.13898561198344397,answer_B,B,False,mismatch,True,0.2,mean_avg_fix_pupil_size
l10_338,33,1205.0,1206.6666666666667,1156.6,,A,1,0.042093266572005225,0.0014012405649802596,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,34,1400.695,1334.75,1224.6666666666667,1341.0,A,1,0.13282371276213437,0.04504338241004162,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,35,1311.69875,1249.875,1313.834,1201.875,A,1,0.08820387243550701,0.0016821990069393253,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,36,1359.3333333333333,1437.0,1242.5,1157.0,A,1,0.21555733761026466,0.059791499599037755,answer_B,B,False,mismatch,True,0.2,mean_avg_fix_pupil_size
l10_338,37,1239.75,1267.6666666666667,1226.5,1152.0,A,1,0.09469393324350606,0.022854803772748265,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,38,1263.466,1380.6666666666667,1241.4,1312.428571428571,A,1,0.1071702233144779,0.052511430626290004,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,39,1170.466,1214.4,1250.5,1354.1666666666667,A,1,0.14726883573197716,0.08310731572856729,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,40,1347.625,1263.6666666666667,1164.625,1128.5,A,1,0.17871646305201094,0.06847569367746752,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,41,1208.6666666666667,1275.8333333333333,1183.0,1262.0,A,1,0.07532880278594847,0.011224938296649362,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,42,1269.375,1421.5,,1361.0,A,1,0.11263304025913928,0.044794076816288754,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,43,1295.48,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,44,1350.67,1367.0,,1406.5,A,1,0.04061180795166052,0.02873305416605038,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,45,1346.5,1317.1675,1185.6,1426.0,B,0,0.18228459504660197,0.060281303270402875,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,46,1166.1666666666667,1203.25,1270.0,1253.0,A,1,0.0848932872302372,0.01389906147268732,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,48,1210.25,1254.5,1174.2,1224.7142857142858,A,1,0.06604074235621875,0.02449652158205228,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,49,1302.805,1170.5,1161.25,1126.0,A,1,0.14855830885264432,0.11116771048753774,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,50,1131.8325,1127.5,1258.6,1268.4175,A,1,0.11776614748190166,0.008204581779435359,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,51,1317.665,1301.375,1419.1666666666667,1432.835,B,0,0.09611332394044403,0.009993221887970727,answer_D,D,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,52,1341.375,1349.166,1317.3333333333333,1242.5,A,1,0.08126353911400472,0.005935576783953708,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,53,1226.7,1318.6666666666667,1459.0,1285.5,A,1,0.17565660130059985,0.10611483591268835,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,54,1276.0,1256.8,1179.0,1187.3333333333333,A,1,0.07919768122252915,0.01567624205641818,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,56,1315.5,1421.6,1176.7,1120.0,A,1,0.23965989908220423,0.08431006396757909,answer_B,B,False,mismatch,True,0.2,mean_avg_fix_pupil_size
l10_338,57,1385.8,1187.0,1339.3333333333333,1306.33,D,0,0.15238202306042836,0.03561712611439258,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,58,1338.5,1396.0,1320.0,1203.5,A,1,0.14644351464435146,0.043742868010650436,answer_B,B,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,59,1361.0,1299.0,,,A,1,0.04661654135338346,0.04661654135338346,answer_A,A,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_338,60,1206.0,1231.5,1306.0,1146.5,A,1,0.13047034764826176,0.06094069529652352,answer_C,C,True,uniform,False,0.2,mean_avg_fix_pupil_size
l10_39,3,544.7916666666666,485.2,586.0,610.018,D,0,0.22429013111503415,0.043158842227250034,answer_D,D,False,matching,False,0.2,mean_avg_fix_pupil_size
