participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
l10_338,3,300.0,171.0,131.33333333333334,137.2,B,0,0.9122870278554043,0.6977373118182638,answer_A,A,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,4,202.5,208.5,138.5,62.0,D,0,0.9582992641046607,0.039247751430907606,answer_B,B,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,5,64.6,84.71428571428571,84.6,85.75,B,0,0.2646526489844257,0.0129600250262553,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,6,99.2,137.0,168.25,65.8,B,0,0.871451355661882,0.2658160552897395,answer_C,C,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,7,106.33333333333331,89.3076923076923,96.25,86.0,A,1,0.215229597462299,0.10673271021695965,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,8,73.33333333333333,69.0909090909091,164.0,76.125,C,0,0.9923856108839226,0.9188359589278464,answer_C,C,False,matching,False,0.1,mean_first_fixation_duration
l10_338,10,96.8,78.0,59.5,143.25,A,1,0.8872996954045822,0.49212024897364587,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,11,145.16666666666666,95.6,53.0,117.0,A,1,0.8975087235251156,0.2742838594498092,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,12,129.84615384615384,97.57142857142856,58.0,86.0,A,1,0.7737507026835114,0.3475842480546763,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,13,179.0,184.0,72.0,220.0,A,1,0.9038167938931297,0.2198473282442748,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,14,150.0,70.0,33.5,64.0,A,1,1.4677165354330708,1.0078740157480315,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,15,114.16666666666669,104.6,63.285714285714285,93.0,A,1,0.5426543593910693,0.1020301926080169,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,16,91.0,64.22222222222223,130.88888888888889,64.5,C,0,0.7605767707177943,0.45507843447948026,answer_C,C,False,matching,False,0.1,mean_first_fixation_duration
l10_338,17,178.5,109.0,145.1818181818182,115.75,C,0,0.506899838382164,0.24300692055861747,answer_A,A,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,18,115.33333333333331,110.14285714285714,124.85714285714286,90.71428571428572,A,1,0.3096523429064996,0.08637443316778255,answer_C,C,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,19,261.75,96.0,91.75,83.42857142857143,A,1,1.338426484385471,1.2440691596300764,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,20,336.3333333333333,137.2,175.5,87.5,A,1,1.3513758146270818,0.8734612599565531,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,21,48.8,54.0,101.85714285714286,57.0,A,1,0.8110941253548811,0.6857392443765015,answer_C,C,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,22,123.8,147.0,27.0,181.0,A,1,1.286549707602339,0.28404344193817876,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,23,125.4,88.0,103.33333333333331,92.25,A,1,0.36578507681649625,0.21581971555483132,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,24,51.0,99.85714285714286,59.375,132.0,B,0,0.9467258022436733,0.37568484216018777,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,26,85.0,83.5,74.5,113.5,B,0,0.4375876577840112,0.31977559607293127,answer_D,D,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,27,104.5,309.0,90.0,43.5,A,1,1.9414990859232175,1.4954296160877514,answer_B,B,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,28,68.82352941176471,118.8,99.42857142857144,115.5,A,1,0.49659629631949087,0.032790786515446584,answer_B,B,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,29,127.66666666666669,110.6,91.88888888888889,80.63636363636364,A,1,0.4579476940327135,0.16618308072114982,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,30,134.5,171.33333333333334,89.81818181818181,128.28571428571428,A,1,0.622327614341958,0.2812041692314684,answer_B,B,False,mismatch,True,0.1,mean_first_fixation_duration
l10_338,31,207.28571428571428,92.71428571428572,114.64285714285714,97.44444444444444,A,1,0.8949366892425956,0.723648931388807,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
l10_338,32,111.125,113.6,142.0,69.25,C,0,0.6674694649922587,0.260565399392167,answer_C,C,False,matching,False,0.1,mean_first_fixation_duration
l10_338,33,107.66666666666669,84.83333333333333,78.55555555555556,0.0,A,1,1.5888501742160281,0.3369542939126874,answer_A,A,False,matching,False,0.1,mean_first_fixation_duration
