participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
L41_408,3,751.0,844.0,,,A,1,0.11661442006269593,0.11661442006269593,answer_B,B,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,4,713.0,746.0,,,B,0,0.045236463331048665,0.045236463331048665,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,5,725.0,779.0,,,A,1,0.07180851063829788,0.07180851063829788,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,6,727.0,,776.0,,A,1,0.06520292747837658,0.06520292747837658,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,7,723.0,735.0,,749.0,A,1,0.03534209333937472,0.019030357951971003,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,9,745.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,10,,691.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,11,705.0,,671.0,,A,1,0.04941860465116279,0.04941860465116279,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,12,706.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,13,,,707.0,702.0,C,0,0.007097232079488999,0.007097232079488999,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,14,,627.0,610.0,672.0,A,1,0.09743321110529073,0.07071765322158198,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,15,,,,729.0,D,0,0.0,0.0,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,16,700.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,17,667.0,688.0,,,A,1,0.03099630996309963,0.03099630996309963,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,19,778.0,678.0,,,A,1,0.13736263736263737,0.13736263736263737,answer_A,A,False,matching,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,20,689.0,710.0,,714.0,A,1,0.03549455750118315,0.005679129200189304,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,21,843.0,,,776.0,B,0,0.08276714021000618,0.08276714021000618,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,22,814.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,23,762.0,,,792.0,A,1,0.03861003861003861,0.03861003861003861,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,24,810.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,25,694.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,26,545.0,,,765.0,A,1,0.33587786259541985,0.33587786259541985,answer_D,D,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,27,,,618.0,,C,0,0.0,0.0,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,28,582.0,,,,C,0,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,29,,,683.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,30,763.0,590.0,,679.0,A,1,0.25541338582677164,0.12401574803149605,answer_A,A,False,matching,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,31,703.0,613.0,,,A,1,0.13677811550151975,0.13677811550151975,answer_A,A,False,matching,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,32,634.0,641.0,624.0,614.0,B,0,0.04297652208515718,0.011142061281337047,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,33,647.0,,590.0,669.0,A,1,0.12434417628541447,0.03462749213011542,answer_D,D,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,34,652.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,35,694.0,,,,B,0,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,36,636.0,652.0,608.0,652.0,A,1,0.06907378335949764,0.0,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,37,639.0,,,694.0,A,1,0.08252063015753938,0.08252063015753938,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,38,638.0,,744.0,,A,1,0.15340086830680175,0.15340086830680175,answer_C,C,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,39,581.0,,633.0,,A,1,0.085667215815486,0.085667215815486,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,41,582.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,42,,,616.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,45,667.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,47,605.0,568.0,,,A,1,0.06308610400682012,0.06308610400682012,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,48,623.0,614.0,637.0,598.0,D,0,0.06310679611650485,0.022653721682847898,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,49,631.0,,,653.0,A,1,0.03426791277258567,0.03426791277258567,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,52,661.0,671.0,,,A,1,0.015015015015015015,0.015015015015015015,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,53,,,630.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,54,624.0,665.0,567.0,632.0,A,1,0.15755627009646303,0.05305466237942122,answer_B,B,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,55,673.0,674.0,689.0,622.0,A,1,0.10082768999247554,0.022573363431151242,answer_C,C,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,56,,,,639.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L41_408,57,536.0,608.0,619.0,625.0,A,1,0.1490787269681742,0.010050251256281407,answer_D,D,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,3,478.0,471.0,429.0,,A,1,0.10667634252539913,0.015239477503628448,answer_A,A,False,matching,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,4,455.0,410.0,431.0,,C,0,0.10416666666666667,0.05555555555555555,answer_A,A,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,5,413.0,465.0,468.0,475.0,A,1,0.13618890719384955,0.015376166941241077,answer_D,D,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,6,,449.0,,430.0,A,1,0.04323094425483504,0.04323094425483504,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,7,470.0,442.0,,463.0,A,1,0.06109090909090909,0.015272727272727273,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,8,482.0,484.0,469.0,,A,1,0.0313588850174216,0.004181184668989547,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,10,458.0,,,478.0,A,1,0.042735042735042736,0.042735042735042736,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,11,464.0,439.0,417.0,443.0,B,0,0.10663641520136131,0.0476460578559274,answer_A,A,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,12,,482.0,,,B,0,0.0,0.0,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,13,427.0,454.0,460.0,449.0,A,1,0.07374301675977654,0.013407821229050279,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,14,492.0,,452.0,,A,1,0.0847457627118644,0.0847457627118644,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,16,,446.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,17,434.0,,,,B,0,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,18,455.0,456.0,434.0,396.0,A,1,0.13785180930499713,0.0022975301550832855,answer_B,B,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,19,466.0,,,459.0,A,1,0.015135135135135135,0.015135135135135135,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,20,453.0,430.0,433.0,,A,1,0.05243161094224924,0.04559270516717325,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,21,452.0,459.0,439.0,413.0,B,0,0.10436755530346001,0.01588201928530913,answer_B,B,False,matching,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,22,429.0,424.0,,453.0,B,0,0.0666156202143951,0.0551301684532925,answer_D,D,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,23,421.0,454.0,441.0,432.0,A,1,0.07551487414187644,0.029748283752860413,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,24,422.0,430.0,,,A,1,0.018779342723004695,0.018779342723004695,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,25,465.0,467.0,,,A,1,0.004291845493562232,0.004291845493562232,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,26,428.0,456.0,462.0,457.0,C,0,0.07542983915696062,0.011092623405435386,answer_C,C,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,27,477.0,478.0,442.0,,A,1,0.07730851825340014,0.0021474588403722263,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,28,417.0,,463.0,,A,1,0.10454545454545454,0.10454545454545454,answer_C,C,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,29,453.0,454.0,,,A,1,0.002205071664829107,0.002205071664829107,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,30,484.0,452.0,450.0,403.0,D,0,0.1811067635550587,0.07154835103409726,answer_A,A,False,mismatch,True,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,32,419.0,438.0,424.0,,A,1,0.04449648711943794,0.03278688524590164,answer_B,B,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
L56_481,33,436.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.1,IA_MIN_FIX_PUPIL_SIZE
