participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
L41_408,3,0.3977410246066962,0.2206534893102057,0.1371520774505849,0.1879790237999193,A,1,1.1047456177853783,0.7507481829841812,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,4,0.1278681685440133,0.1810596579057155,0.2033792240300375,0.2317480183562786,B,0,0.5584524810765348,0.15250911129800934,answer_D,D,False,mismatch,True,0.1,area_dwell_proportion
L41_408,5,0.5533518445061484,0.1495438318127727,0.0844902816342721,0.2126140420468068,A,1,1.8754462514875052,1.3629512098373664,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,6,0.2531948881789137,0.2028753993610223,0.2148562300319488,0.3027156549520767,A,1,0.41017227235438924,0.20344544708777704,answer_D,D,False,mismatch,True,0.1,area_dwell_proportion
L41_408,7,0.3754512635379061,0.0922583233052547,0.3622141997593261,0.1026875250701965,A,1,1.2146236559139785,0.05677419354838688,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,8,0.3937580162462591,0.261650277896537,0.1637451902522445,0.1705857203933304,A,1,0.9295896328293741,0.5339092872570196,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,9,0.402915148360229,0.2748568453930244,0.1322228006246746,0.1900052056220718,A,1,1.0827693909422178,0.5122332118688185,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,10,0.5649546827794562,0.1198388721047331,0.18932527693857,0.1258811681772406,A,1,1.7804632426988924,1.5025176233635449,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,11,0.3424380374304502,0.2503793626707132,0.1965098634294385,0.1750126454223571,A,1,0.6944662995017049,0.38185156045108853,answer_A,A,False,matching,False,0.1,area_dwell_proportion
L41_408,12,0.375,0.1851851851851851,0.1504629629629629,0.2893518518518518,A,1,0.8981481481481486,0.34259259259259284,answer_A,A,False,matching,False,0.1,area_dwell_proportion
