participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
L41_408,3,785.6,829.5,831.0,773.5,A,1,0.07143744564542179,0.0018635855385762208,answer_C,C,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,4,783.0,792.5,822.0,797.0,B,0,0.04883393332289873,0.03130380341211457,answer_C,C,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,5,813.0,760.0,709.6666666666666,808.5,A,1,0.13371434733380066,0.005823044158084866,answer_A,A,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,6,736.0,748.5,783.5,753.0,A,1,0.06289308176100629,0.04038397881496193,answer_C,C,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,7,762.0,735.0,730.25,770.0,A,1,0.053048627908916506,0.010676453415630996,answer_D,D,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,8,734.5,749.2,683.6666666666666,653.3333333333334,A,1,0.135947341676416,0.020845889318254398,answer_B,B,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,9,734.2,710.25,799.5,740.3333333333334,A,1,0.11962671104732013,0.07930435559626259,answer_C,C,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,10,748.5,687.5,743.3333333333334,758.5,A,1,0.09666988143189424,0.013615476258013274,answer_D,D,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,11,740.3333333333334,764.8,647.6,674.5,A,1,0.16581581522572117,0.03461570204086433,answer_B,B,False,mismatch,True,0.15,mean_max_fix_pupil_size
L41_408,12,742.3333333333334,717.0,716.0,763.5,A,1,0.06465150569954063,0.02880961832926893,answer_D,D,True,uniform,False,0.15,mean_max_fix_pupil_size
L41_408,13,659.25,662.5,721.25,715.1428571428571,C,0,0.08991557466203969,0.008856891282954417,answer_C,C,True,uniform,False,0.15,mean_max_fix_pupil_size
